[顺移坐标]
A1=MAP:100,POS:115,662,NAME:玛丽娜丝渔村
A540=MAP:3000,POS:93,87,NAME:斗技场
A541=MAP:3000,POS:94,97,NAME:纪录点
A542=MAP:3000,POS:99,65,NAME:JOTA1
A543=MAP:30001,POS:19,44,NAME:下楼
A544=MAP:30001,POS:28,14,NAME:上楼
A545=MAP:30002,POS:23,5,NAME:上楼
A546=MAP:30002,POS:9,43,NAME:下楼
A547=MAP:30003,POS:22,41,NAME:下楼
A548=MAP:30003,POS:6,37,NAME:上楼
A549=MAP:30004,POS:54,5,NAME:上楼
A550=MAP:30004,POS:9,4,NAME:下楼
A551=MAP:30005,POS:51,6,NAME:上楼
A552=MAP:30005,POS:54,52,NAME:下楼
A553=MAP:30006,POS:14,19,NAME:下楼
A554=MAP:30006,POS:33,35,NAME:上楼
A555=MAP:30007,POS:10,4,NAME:上楼
A556=MAP:30007,POS:16,14,NAME:下楼
A557=MAP:30008,POS:50,55,NAME:上楼C
A558=MAP:30008,POS:78,77,NAME:上楼A
A559=MAP:30008,POS:79,46,NAME:上楼B
A560=MAP:30009,POS:42,22,NAME:下楼
A561=MAP:30009,POS:6,23,NAME:上楼
A562=MAP:30010,POS:11,34,NAME:下楼
A563=MAP:30010,POS:25,8,NAME:上楼
A564=MAP:30011,POS:55,5,NAME:上楼
A565=MAP:30011,POS:8,4,NAME:下楼
A566=MAP:30012,POS:30,3,NAME:下楼
A567=MAP:30012,POS:35,51,NAME:上楼
A568=MAP:30013,POS:15,5,NAME:上楼
A569=MAP:30013,POS:7,60,NAME:下楼
A570=MAP:30014,POS:10,3,NAME:上楼
A571=MAP:30014,POS:8,14,NAME:下楼
A572=MAP:30015,POS:69,95,NAME:上楼
A573=MAP:30015,POS:8,6,NAME:下楼
A574=MAP:30016,POS:26,31,NAME:伊拉
A575=MAP:30016,POS:29,98,NAME:出口
A576=MAP:30101,POS:86,44,NAME:下楼
A577=MAP:30101,POS:9,98,NAME:出口A
A578=MAP:30103,POS:33,47,NAME:上楼B
A579=MAP:30103,POS:49,7,NAME:上楼D
A580=MAP:30103,POS:58,62,NAME:上楼C
A581=MAP:30103,POS:7,38,NAME:上楼A
A582=MAP:30104,POS:12,6,NAME:下楼
A583=MAP:30104,POS:18,48,NAME:出口B
A584=MAP:30105,POS:1,6,NAME:出口D
A585=MAP:30105,POS:19,15,NAME:下楼
A586=MAP:30106,POS:14,23,NAME:下楼
A587=MAP:30106,POS:32,48,NAME:出口C
A588=MAP:30201,POS:11,3,NAME:下楼
A589=MAP:30201,POS:41,25,NAME:上楼
A590=MAP:30202,POS:11,3,NAME:下楼
A591=MAP:30202,POS:44,19,NAME:上楼
A592=MAP:30203,POS:49,65,NAME:上楼B
A593=MAP:30203,POS:55,41,NAME:上楼A
A594=MAP:30204,POS:13,7,NAME:上楼
A595=MAP:30204,POS:6,42,NAME:下楼
A596=MAP:30205,POS:10,5,NAME:出口B
A597=MAP:30205,POS:39,10,NAME:下楼
A598=MAP:3021,POS:4,17,NAME:第100名弟子
A599=MAP:30301,POS:22,37,NAME:出口A
A600=MAP:30301,POS:40,4,NAME:下楼A
A601=MAP:30302,POS:16,4,NAME:上楼B
A602=MAP:30302,POS:27,24,NAME:上楼A
A603=MAP:30303,POS:29,40,NAME:下楼B
A604=MAP:30303,POS:46,19,NAME:下楼C
A605=MAP:30304,POS:29,40,NAME:上楼C
A606=MAP:30304,POS:37,12,NAME:下楼D
A607=MAP:30305,POS:32,48,NAME:上楼E
A608=MAP:30305,POS:33,18,NAME:上楼F
A609=MAP:30305,POS:36,6,NAME:上楼G
A610=MAP:30305,POS:50,53,NAME:上楼D
A611=MAP:30306,POS:16,4,NAME:上楼H
A612=MAP:30306,POS:40,4,NAME:下楼G
A613=MAP:30306,POS:43,37,NAME:下楼E
A614=MAP:30306,POS:5,41,NAME:下楼F
A615=MAP:30307,POS:10,7,NAME:出口B
A616=MAP:30307,POS:27,32,NAME:下楼H
A617=MAP:30401,POS:15,4,NAME:出口A
A618=MAP:30401,POS:41,41,NAME:下楼A
A619=MAP:30402,POS:25,34,NAME:上楼A
A620=MAP:30402,POS:41,16,NAME:上楼B
A621=MAP:30403,POS:13,4,NAME:下楼B
A622=MAP:30403,POS:25,39,NAME:出口B
A623=MAP:30501,POS:15,3,NAME:出口B
A624=MAP:30501,POS:32,35,NAME:下楼
A625=MAP:30502,POS:15,3,NAME:下楼
A626=MAP:30502,POS:30,30,NAME:上楼B
A627=MAP:30502,POS:44,41,NAME:深红洞窟入口
A628=MAP:30503,POS:26,35,NAME:上楼
A629=MAP:30503,POS:26,6,NAME:深红洞窟入口
A630=MAP:30504,POS:10,12,NAME:巴拿姆壶看守者
A631=MAP:30504,POS:22,20,NAME:出口C
A632=MAP:30504,POS:22,6,NAME:下楼
A633=MAP:30505,POS:44,30,NAME:下楼
A634=MAP:30505,POS:8,48,NAME:出口A
A635=MAP:30506,POS:33,27,NAME:下楼
A636=MAP:30506,POS:42,33,NAME:上楼
A637=MAP:30507,POS:12,10,NAME:上楼
A638=MAP:30507,POS:34,44,NAME:下楼
A639=MAP:30508,POS:14,3,NAME:上楼
A640=MAP:30508,POS:40,41,NAME:上楼D
A641=MAP:30509,POS:10,41,NAME:下楼C
A642=MAP:30509,POS:15,4,NAME:下楼D
A643=MAP:30509,POS:59,27,NAME:下楼A
A644=MAP:30509,POS:96,12,NAME:下楼B
A645=MAP:30510,POS:45,17,NAME:上楼A
A646=MAP:30510,POS:7,32,NAME:上楼C
A647=MAP:30511,POS:43,32,NAME:上楼B
A648=MAP:30511,POS:9,4,NAME:上楼A
A649=MAP:30701,POS:14,7,NAME:出口A
A650=MAP:30701,POS:54,43,NAME:下楼A
A651=MAP:30702,POS:18,13,NAME:上楼A
A652=MAP:30702,POS:43,33,NAME:上楼B
A653=MAP:30703,POS:14,44,NAME:出口B
A654=MAP:30703,POS:43,6,NAME:下楼B
A655=MAP:3100,POS:34,78,NAME:出口A
A656=MAP:3100,POS:40,79,NAME:便利商店
A657=MAP:3100,POS:44,70,NAME:宠物店
A658=MAP:3100,POS:51,85,NAME:肉店
A659=MAP:3100,POS:58,62,NAME:村长家
A660=MAP:3100,POS:60,72,NAME:医院
A661=MAP:3100,POS:81,70,NAME:纪录点
A662=MAP:3100,POS:82,85,NAME:JOTA2
A663=MAP:3100,POS:84,78,NAME:出口B
A664=MAP:31001,POS:25,48,NAME:出口
A665=MAP:31001,POS:6,4,NAME:上楼
A666=MAP:31002,POS:26,4,NAME:上楼
A667=MAP:31002,POS:7,5,NAME:下楼
A668=MAP:31003,POS:14,23,NAME:出口
A669=MAP:31101,POS:1,27,NAME:出口
A670=MAP:31101,POS:5,4,NAME:上楼
A671=MAP:31102,POS:32,25,NAME:上楼
A672=MAP:31102,POS:8,5,NAME:下楼
A673=MAP:31103,POS:1,12,NAME:出口
A674=MAP:31201,POS:23,48,NAME:出口
A675=MAP:31201,POS:45,18,NAME:上楼
A676=MAP:31202,POS:34,43,NAME:上楼
A677=MAP:31202,POS:35,5,NAME:下楼
A678=MAP:31203,POS:23,4,NAME:上楼
A679=MAP:31203,POS:43,43,NAME:下楼
A680=MAP:31204,POS:10,4,NAME:下楼
A681=MAP:31204,POS:54,29,NAME:上楼
A682=MAP:31205,POS:1,13,NAME:下楼
A683=MAP:31301,POS:10,104,NAME:往沙姆
A684=MAP:31301,POS:10,11,NAME:往吉鲁
A685=MAP:31301,POS:8,51,NAME:拿碧清水
A686=MAP:31302,POS:27,32,NAME:菲伊
A687=MAP:31302,POS:51,11,NAME:出口
A688=MAP:31401,POS:11,2,NAME:往北岛
A689=MAP:31401,POS:93,27,NAME:往沙姆
A690=MAP:31501,POS:34,3,NAME:往沙姆
A691=MAP:31501,POS:5,112,NAME:往南岛
A692=MAP:31601,POS:17,68,NAME:出口
A693=MAP:31601,POS:35,5,NAME:上楼
A694=MAP:31602,POS:5,51,NAME:下楼
A695=MAP:31602,POS:61,4,NAME:上楼
A696=MAP:31603,POS:31,31,NAME:地的守护者
A697=MAP:31603,POS:32,68,NAME:水的守护者
A698=MAP:31603,POS:49,5,NAME:下楼
A699=MAP:31603,POS:61,37,NAME:火的守护者
A700=MAP:31603,POS:63,66,NAME:风的守护者
A701=MAP:31701,POS:11,5,NAME:下楼
A702=MAP:31701,POS:29,48,NAME:出口
A703=MAP:31702,POS:20,3,NAME:上楼
A704=MAP:31702,POS:37,42,NAME:下楼
A705=MAP:31703,POS:10,5,NAME:下楼
A706=MAP:31703,POS:44,41,NAME:上楼
A707=MAP:31704,POS:37,46,NAME:下楼
A708=MAP:31704,POS:5,6,NAME:上楼
A709=MAP:31705,POS:25,22,NAME:奇落斯
A710=MAP:31705,POS:25,9,NAME:浦鲁德
A711=MAP:31705,POS:7,66,NAME:上楼
A712=MAP:31706,POS:15,17,NAME:下楼
A713=MAP:31706,POS:15,64,NAME:布鲁德
A714=MAP:31706,POS:20,6,NAME:五兄弟换奖处
A715=MAP:31706,POS:41,74,NAME:利诺恩
A716=MAP:31801,POS:37,48,NAME:出口
A717=MAP:31801,POS:6,26,NAME:上楼
A718=MAP:31802,POS:30,40,NAME:上楼
A719=MAP:31802,POS:7,7,NAME:下楼
A720=MAP:31803,POS:13,17,NAME:上楼
A721=MAP:31803,POS:28,46,NAME:下楼
A722=MAP:31804,POS:29,36,NAME:上楼
A723=MAP:31804,POS:7,4,NAME:下楼
A724=MAP:31805,POS:19,22,NAME:帖尼姆
A725=MAP:31805,POS:22,5,NAME:上楼
A726=MAP:31805,POS:25,23,NAME:矿工巴卡斯
A727=MAP:31805,POS:43,40,NAME:下楼
A728=MAP:31805,POS:44,13,NAME:出口
A729=MAP:31806,POS:34,6,NAME:下楼
A730=MAP:31806,POS:39,38,NAME:一级暴暴出没地
A731=MAP:31901,POS:1,43,NAME:出口
A732=MAP:31901,POS:29,60,NAME:上楼
A733=MAP:31901,POS:70,6,NAME:采石场事务所
A734=MAP:31903,POS:15,67,NAME:下楼
A735=MAP:31903,POS:39,5,NAME:上楼
A736=MAP:31904,POS:5,48,NAME:上楼
A737=MAP:31904,POS:7,4,NAME:下楼
A738=MAP:31905,POS:17,55,NAME:下楼
A739=MAP:31905,POS:55,30,NAME:上楼
A740=MAP:31906,POS:42,51,NAME:上楼
A741=MAP:31906,POS:7,6,NAME:下楼
A742=MAP:31907,POS:13,43,NAME:下楼
A743=MAP:31907,POS:53,44,NAME:上楼
A744=MAP:31908,POS:5,47,NAME:下楼
A745=MAP:31908,POS:52,5,NAME:上楼
A746=MAP:31909,POS:11,4,NAME:上楼
A747=MAP:31909,POS:15,24,NAME:下楼
A748=MAP:31910,POS:8,10,NAME:精灵使者
A749=MAP:3200,POS:28,45,NAME:出口A
A750=MAP:3200,POS:39,44,NAME:医院
A751=MAP:3200,POS:47,60,NAME:纪录点
A752=MAP:3200,POS:49,44,NAME:宠物店
A753=MAP:3200,POS:52,64,NAME:村长家
A754=MAP:3200,POS:57,73,NAME:肉店
A755=MAP:3200,POS:59,41,NAME:出口B
A756=MAP:3200,POS:60,47,NAME:便利商店
A757=MAP:3200,POS:74,59,NAME:JOTA8
A758=MAP:32001,POS:29,4,NAME:出口
A759=MAP:32001,POS:38,13,NAME:下楼A
A760=MAP:32001,POS:7,54,NAME:下楼C
A761=MAP:32001,POS:8,46,NAME:下楼B
A762=MAP:32002,POS:4,22,NAME:考古学家(地)
A763=MAP:32002,POS:42,14,NAME:上楼A
A764=MAP:32002,POS:53,35,NAME:下楼D
A765=MAP:32002,POS:6,55,NAME:上楼C
A766=MAP:32002,POS:7,46,NAME:上楼B
A767=MAP:32003,POS:10,27,NAME:下楼K
A768=MAP:32003,POS:14,12,NAME:下楼Q
A769=MAP:32003,POS:20,44,NAME:下楼N
A770=MAP:32003,POS:26,34,NAME:下楼P
A771=MAP:32003,POS:34,55,NAME:下楼E
A772=MAP:32003,POS:35,44,NAME:下楼I
A773=MAP:32003,POS:37,6,NAME:下楼M
A774=MAP:32003,POS:41,14,NAME:下楼G
A775=MAP:32003,POS:44,43,NAME:下楼H
A776=MAP:32003,POS:52,5,NAME:下楼L
A777=MAP:32003,POS:53,34,NAME:上楼D
A778=MAP:32003,POS:54,19,NAME:下楼F
A779=MAP:32003,POS:7,4,NAME:下楼J
A780=MAP:32003,POS:7,47,NAME:下楼O
A781=MAP:32004,POS:17,21,NAME:上楼L
A782=MAP:32004,POS:18,7,NAME:上楼K
A783=MAP:32004,POS:19,29,NAME:上楼I
A784=MAP:32004,POS:20,46,NAME:上楼P
A785=MAP:32004,POS:26,34,NAME:上楼J
A786=MAP:32004,POS:28,5,NAME:下楼R
A787=MAP:32004,POS:31,26,NAME:上楼Q
A788=MAP:32004,POS:42,14,NAME:上楼M
A789=MAP:32004,POS:42,30,NAME:上楼E
A790=MAP:32004,POS:43,50,NAME:上楼F
A791=MAP:32004,POS:46,15,NAME:上楼N
A792=MAP:32004,POS:52,26,NAME:上楼G
A793=MAP:32004,POS:54,47,NAME:上楼H
A794=MAP:32004,POS:7,48,NAME:上楼O
A795=MAP:32005,POS:36,23,NAME:下楼
A796=MAP:32005,POS:48,4,NAME:上楼R
A797=MAP:32006,POS:12,56,NAME:下楼
A798=MAP:32006,POS:16,20,NAME:上楼
A799=MAP:32006,POS:46,47,NAME:考古学家(水)
A800=MAP:32007,POS:29,5,NAME:上楼
A801=MAP:32007,POS:54,55,NAME:下楼
A802=MAP:32007,POS:6,24,NAME:下楼(火)
A803=MAP:32008,POS:10,6,NAME:下楼(火)
A804=MAP:32008,POS:4,39,NAME:上楼(火)
A805=MAP:32008,POS:49,9,NAME:上楼
A806=MAP:32008,POS:54,15,NAME:下楼
A807=MAP:32009,POS:22,6,NAME:下楼
A808=MAP:32009,POS:4,39,NAME:上楼
A809=MAP:32009,POS:49,19,NAME:考古学家(火)
A810=MAP:32009,POS:49,9,NAME:上楼(火)
A811=MAP:32010,POS:52,30,NAME:下楼
A812=MAP:32010,POS:6,58,NAME:上楼
A813=MAP:32011,POS:29,17,NAME:下楼
A814=MAP:32011,POS:55,36,NAME:上楼
A815=MAP:32012,POS:27,10,NAME:上楼
A816=MAP:32012,POS:33,10,NAME:下楼
A817=MAP:32013,POS:40,24,NAME:下楼
A818=MAP:32013,POS:6,6,NAME:上楼
A819=MAP:32014,POS:14,49,NAME:考古学家(风)
A820=MAP:32014,POS:31,36,NAME:下楼
A821=MAP:32014,POS:8,9,NAME:上楼
A822=MAP:32015,POS:31,36,NAME:上楼
A823=MAP:32015,POS:53,42,NAME:下楼
A824=MAP:32016,POS:31,40,NAME:下楼
A825=MAP:32016,POS:31,44,NAME:考古学家(精灵弓)
A826=MAP:32016,POS:53,42,NAME:上楼
A827=MAP:32017,POS:31,36,NAME:上楼
A828=MAP:32017,POS:43,14,NAME:下楼
A829=MAP:32018,POS:43,14,NAME:上楼
A830=MAP:32018,POS:52,49,NAME:下楼
A831=MAP:32019,POS:51,22,NAME:下楼
A832=MAP:32019,POS:52,49,NAME:上楼
A833=MAP:32020,POS:94,29,NAME:上楼
A834=MAP:3300,POS:44,66,NAME:出口
A835=MAP:3300,POS:47,64,NAME:肉店
A836=MAP:3300,POS:50,37,NAME:JOTA9
A837=MAP:3300,POS:51,61,NAME:宠物店
A838=MAP:3300,POS:53,70,NAME:便利商店
A839=MAP:3300,POS:54,44,NAME:村长家
A840=MAP:3300,POS:58,45,NAME:医院
A841=MAP:3400,POS:47,58,NAME:肉店
A842=MAP:3400,POS:47,80,NAME:出口B
A843=MAP:3400,POS:50,74,NAME:便利商店
A844=MAP:3400,POS:53,62,NAME:村长家
A845=MAP:3400,POS:54,50,NAME:宠物店
A846=MAP:3400,POS:58,54,NAME:医院
A847=MAP:3400,POS:58,75,NAME:马伦家
A848=MAP:3400,POS:61,41,NAME:出口A
A849=MAP:3400,POS:63,48,NAME:纪录点
A850=MAP:3400,POS:68,61,NAME:JOTA12
A851=MAP:400,POS:34,100,NAME:沙姆入口A
A852=MAP:400,POS:67,43,NAME:沙姆入口C
A853=MAP:400,POS:81,79,NAME:沙姆入口B
A854=MAP:400,POS:87,102,NAME:梦幻洞窟晚上
A855=MAP:400,POS:97,120,NAME:梦幻洞窟白天
A856=MAP:4000,POS:100,97,NAME:出口B
A857=MAP:4000,POS:103,55,NAME:出口A
A858=MAP:4000,POS:39,73,NAME:便利商店
A859=MAP:4000,POS:54,48,NAME:JOTA路线兑换处
A860=MAP:4000,POS:55,93,NAME:长毛象货运
A861=MAP:4000,POS:63,67,NAME:JOTA6
A862=MAP:4000,POS:66,47,NAME:道具店
A863=MAP:4000,POS:66,55,NAME:纪录点
A864=MAP:4000,POS:77,48,NAME:肉店
A865=MAP:4000,POS:79,90,NAME:村长家
A866=MAP:4000,POS:81,107,NAME:道馆
A867=MAP:4000,POS:82,49,NAME:聊天室
A868=MAP:4000,POS:88,62,NAME:斗技场
A869=MAP:4000,POS:98,66,NAME:武器店
A870=MAP:4000,POS:98,73,NAME:宠物店
A871=MAP:4000,POS:98,85,NAME:通行证贩卖员
A872=MAP:4000,POS:99,80,NAME:医院
A873=MAP:41,POS:11,9,NAME:出口
A874=MAP:41,POS:34,27,NAME:梦幻老人
A875=MAP:42,POS:11,9,NAME:出口
A876=MAP:42,POS:34,27,NAME:梦幻老人
A877=MAP:5000,POS:29,33,NAME:出口B
A878=MAP:5000,POS:45,53,NAME:纪录点
A879=MAP:5000,POS:46,19,NAME:海底信道入口
A880=MAP:5000,POS:47,47,NAME:长老家
A881=MAP:5000,POS:50,36,NAME:宠物店兼肉店
A882=MAP:5000,POS:51,30,NAME:杂货店
A883=MAP:5000,POS:56,23,NAME:出口A
A884=MAP:5100,POS:33,27,NAME:肉店
A885=MAP:5100,POS:39,30,NAME:宠物店
A886=MAP:5100,POS:40,50,NAME:出口A
A887=MAP:5100,POS:42,31,NAME:医院
A888=MAP:5100,POS:49,37,NAME:出口B
A889=MAP:5101,POS:13,11,NAME:道具店
A890=MAP:5101,POS:34,6,NAME:防具店
A891=MAP:5101,POS:39,9,NAME:武器店
A892=MAP:5106,POS:20,36,NAME:纪录点
A893=MAP:5106,POS:25,16,NAME:长老家
A894=MAP:6000,POS:31,79,NAME:出口A
A895=MAP:6000,POS:32,69,NAME:海底洞窟入口
A896=MAP:6000,POS:44,67,NAME:医院
A897=MAP:6000,POS:53,59,NAME:肉店
A898=MAP:6000,POS:54,71,NAME:便利商店
A899=MAP:6000,POS:58,45,NAME:村中学者
A900=MAP:6000,POS:60,58,NAME:村长家
A901=MAP:6000,POS:64,28,NAME:出口C
A902=MAP:6000,POS:73,55,NAME:老人
A903=MAP:6000,POS:75,61,NAME:出口B
A904=MAP:20702,POS:4,2,NAME:上楼A
A905=MAP:500,POS:355,341,NAME:避难洞窟
A906=MAP:500,POS:147,305,NAME:海底洞窟
A907=MAP:500,POS:225,430,NAME:爱丽儿阵营
A908=MAP:500,POS:410,622,NAME:米兰达阵营
A909=MAP:500,POS:228,294,NAME:萨姆吉尔出现点
A910=MAP:500,POS:155,374,NAME:萨姆吉尔出现点
A911=MAP:500,POS:183,373,NAME:萨姆吉尔出现点
A912=MAP:500,POS:183,394,NAME:萨姆吉尔出现点
A913=MAP:500,POS:162,372,NAME:萨姆吉尔出现点
A914=MAP:500,POS:306,317,NAME:萨姆吉尔出现点
A915=MAP:5530,POS:31,6,NAME:玛丽娜斯
A916=MAP:5530,POS:28,8,NAME:萨姆吉尔
A917=MAP:5530,POS:40,20,NAME:出口A
A918=MAP:5530,POS:23,59,NAME:出口B
A919=MAP:5500,POS:12,18,NAME:走失孙女的老爷爷
A920=MAP:5500,POS:35,8,NAME:可怜的特产商人
A921=MAP:5500,POS:35,12,NAME:肉店老板
A922=MAP:5500,POS:35,14,NAME:药剂师
A923=MAP:5500,POS:35,16,NAME:护士
A924=MAP:5532,POS:31,13,NAME:泰坦队长
A925=MAP:5532,POS:28,8,NAME:小队长(领取人宠鲁乌)
A926=MAP:5536,POS:41,25,NAME:米兰达队长房间
A927=MAP:5536,POS:31,15,NAME:米兰达队长房间出来后的坐标
A928=MAP:5536,POS:25,29,NAME:米兰达部队士兵房间
A929=MAP:5536,POS:15,19,NAME:米兰达部队士兵房间出来后的坐标
A930=MAP:5536,POS:30,13,NAME:米兰达阵营出口
A931=MAP:5537,POS:4,5,NAME:米兰达队长
A932=MAP:5537,POS:0,5,NAME:出口
A933=MAP:5538,POS:13,14,NAME:出口
A934=MAP:5538,POS:7,9,NAME:小队长(领取人宠迪欧)
A935=MAP:5533,POS:30,11,NAME:爱丽儿阵营出口
A936=MAP:5533,POS:20,33,NAME:爱丽儿房间
A937=MAP:5533,POS:11,24,NAME:爱丽儿房间出来后的坐标
A938=MAP:5533,POS:41,31,NAME:爱丽儿部队士兵房间
A939=MAP:5533,POS:32,22,NAME:爱丽儿部队士兵房间出来后的坐标
A940=MAP:5533,POS:38,41,NAME:训练师(领取爱丽尔队的加美)
A941=MAP:5535,POS:4,7,NAME:爱丽儿
A942=MAP:5534,POS:0,14,NAME:爱丽儿部队士兵房间出口
A943=MAP:5501,POS:43,5,NAME:萨姆吉尔出现点
A944=MAP:5502,POS:10,7,NAME:萨姆吉尔出现点
A945=MAP:5503,POS:18,13,NAME:萨姆吉尔出现点
A946=MAP:5503,POS:48,77,NAME:萨姆吉尔出现点
A947=MAP:5505,POS:16,27,NAME:萨姆吉尔出现点
A948=MAP:5505,POS:46,73,NAME:萨姆吉尔出现点
A949=MAP:5506,POS:7,38,NAME:萨姆吉尔出现点
A950=MAP:5506,POS:53,5,NAME:萨姆吉尔出现点
A951=MAP:5507,POS:89,12,NAME:萨姆吉尔出现点
A952=MAP:5507,POS:49,25,NAME:萨姆吉尔出现点
A953=MAP:5508,POS:29,5,NAME:萨姆吉尔出现点
A954=MAP:5510,POS:16,50,NAME:黑乌力
A955=MAP:5510,POS:53,17,NAME:龙王的守卫
A956=MAP:5511,POS:17,12,NAME:龙王
A957=MAP:5511,POS:26,18,NAME:出口A
A958=MAP:5511,POS:0,25,NAME:出口B
A959=MAP:5511,POS:12,20,NAME:萨姆吉尔
A960=MAP:5511,POS:12,21,NAME:迷路的小女孩
A961=MAP:5543,POS:30,14,NAME:米兰达机场出口
A962=MAP:5540,POS:410,622,NAME:米栏达机场
A963=MAP:30606,POS:28,9,NAME:卡卡金宝
A964=MAP:30601,POS:86,34,NAME:蛙洞地下1楼
A965=MAP:30602,POS:95,54,NAME:地下2楼
A966=MAP:30601,POS:11,58,NAME:下2楼
A967=MAP:30602,POS:47,60,NAME:下3楼
A968=MAP:30603,POS:77,78,NAME:蛙洞地下3楼
A969=MAP:30604,POS:22,28,NAME:蛙洞地下4楼
A970=MAP:30603,POS:48,56,NAME:下4楼
A971=MAP:30605,POS:7,24,NAME:蛙洞地下5楼
A972=MAP:30604,POS:20,53,NAME:下5楼
A973=MAP:30605,POS:7,10,NAME:里昂蛙王
A974=MAP:705,POS:260,9,NAME:火城城区入口
A975=MAP:706,POS:260,389,NAME:伊甸城区入口
A976=MAP:705,POS:281,338,NAME:蒙达村
A977=MAP:7350,POS:34,26,NAME:伊甸大陆东方
A978=MAP:60303,POS:4,4,NAME:蒙达山出口
A979=MAP:7352,POS:36,74,NAME:蒙达山山洞入口
A980=MAP:7352,POS:86,36,NAME:伊塔工作室
A981=MAP:60306,POS:0,18,NAME:出口
A982=MAP:60306,POS:22,22,NAME:萨登
A983=MAP:7203,POS:8,11,NAME:芙雅
A984=MAP:7203,POS:6,11,NAME:道具寄放店
A985=MAP:7203,POS:11,11,NAME:旅馆贩卖部店员
A986=MAP:7200,POS:18,47,NAME:尼克斯旅馆
A987=MAP:7201,POS:4,5,NAME:尼克斯肉店店长
A988=MAP:7201,POS:7,11,NAME:尼克斯肉店店员
A989=MAP:7200,POS:41,68,NAME:尼克斯肉店
A990=MAP:7206,POS:7,17,NAME:尼克斯特产店
A991=MAP:7206,POS:10,8,NAME:素材贩卖部店员
A992=MAP:7206,POS:20,8,NAME:素材贩卖部店员
A993=MAP:7206,POS:20,15,NAME:素材贩卖部店员
A994=MAP:7200,POS:16,104,NAME:民房
A995=MAP:7202,POS:5,9,NAME:尼克斯米店
A996=MAP:7202,POS:11,9,NAME:鱼店
A997=MAP:7202,POS:21,14,NAME:鱼店
A998=MAP:7200,POS:30,92,NAME:24小时便利店
A999=MAP:7209,POS:0,6,NAME:民房
A1000=MAP:7200,POS:60,85,NAME:民房
A1001=MAP:7200,POS:98,65,NAME:民房
A1002=MAP:7200,POS:93,46,NAME:民房
A1003=MAP:7200,POS:83,33,NAME:莉娜
A1004=MAP:7200,POS:97,25,NAME:近卫队员卡麦叶
A1005=MAP:7200,POS:103,25,NAME:近卫队长邬莉叶
A1006=MAP:7200,POS:100,23,NAME:尼克斯皇宫
A1007=MAP:7200,POS:78,19,NAME:水灵圣殿
A1008=MAP:7205,POS:2,7,NAME:饲养员
A1009=MAP:7205,POS:10,7,NAME:宠物店店长
A1010=MAP:7200,POS:59,32,NAME:尼克斯宠物店
A1011=MAP:7200,POS:37,33,NAME:天才传送师
A1012=MAP:7200,POS:42,11,NAME:尼克斯城区
A1013=MAP:7204,POS:3,6,NAME:尼克斯医者
A1014=MAP:7204,POS:14,6,NAME:药剂师
A1015=MAP:7204,POS:13,13,NAME:美容师
A1016=MAP:7200,POS:63,45,NAME:医院
A1017=MAP:7300,POS:87,101,NAME:天才传送师
A1018=MAP:706,POS:191,150,NAME:火城入口
A1019=MAP:7400,POS:99,90,NAME:天才传送师
A1020=MAP:7400,POS:97,65,NAME:守卫
A1021=MAP:7400,POS:131,79,NAME:武器店
A1022=MAP:7350,POS:77,65,NAME:花店
A1023=MAP:7350,POS:53,43,NAME:村长家
A1024=MAP:7353,POS:16,13,NAME:伯恩
A1025=MAP:7350,POS:28,51,NAME:马斯
A1026=MAP:8030,POS:63,35,NAME:伊甸大陆东
A1027=MAP:705,POS:175,279,NAME:火城庄园
A1028=MAP:8038,POS:10,19,NAME:石、牙少女
A1029=MAP:8030,POS:38,26,NAME:庄园商店
A1030=MAP:8030,POS:15,55,NAME:踢馆登记人
A1031=MAP:8030,POS:54,63,NAME:族长家
A1032=MAP:8030,POS:50,56,NAME:家族银行
A1033=MAP:704,POS:308,273,NAME:风城庄园
A1034=MAP:9030,POS:84,18,NAME:亚伊欧城区
A1035=MAP:9030,POS:79,25,NAME:家族银行
A1036=MAP:9030,POS:83,26,NAME:家族管理员
A1037=MAP:9030,POS:64,66,NAME:亚伊欧商店
A1038=MAP:9037,POS:4,5,NAME:皮、木少女
A1039=MAP:9037,POS:3,11,NAME:武器商人
A1040=MAP:7402,POS:45,123,NAME:亚伊欧城区
A1041=MAP:704,POS:341,127,NAME:凯菈村（守卫）
A1042=MAP:704,POS:309,93,NAME:凯菈村（守卫）
A1043=MAP:7400,POS:81,73,NAME:24便利店
A1044=MAP:7400,POS:35,129,NAME:民房
A1045=MAP:7400,POS:73,117,NAME:金属武器精工师
A1046=MAP:7400,POS:44,101,NAME:风魔法钻戒精工师
A1047=MAP:7400,POS:65,82,NAME:肉店
A1048=MAP:7400,POS:68,70,NAME:凯乌
A1049=MAP:7400,POS:87,94,NAME:宠物店
A1050=MAP:7405,POS:12,15,NAME:店长
A1051=MAP:7405,POS:9,15,NAME:饲育员
A1052=MAP:7405,POS:15,16,NAME:特技饲育员
A1053=MAP:706,POS:280,338,NAME:蒙达村
A1054=MAP:702,POS:388,50,NAME:伊甸大陆南方
A1055=MAP:703,POS:72,189,NAME:小猪肯尔
A1056=MAP:7452,POS:15,30,NAME:伊甸大陆南方
A1057=MAP:7400,POS:130,104,NAME:医院
A1058=MAP:7400,POS:86,135,NAME:风城皇宫
A1059=MAP:3015,POS:0,5,NAME:出口
